"","date","median","lower_50","upper_50"
"246",2020-05-03,0.889599688818718,0.874124896875991,0.913551520359125
"247",2020-05-04,0.886969736943845,0.871206326969652,0.910652635339545
"248",2020-05-05,0.88591637023651,0.865914521805879,0.904345445232621
"249",2020-05-06,0.885563931261209,0.868509383749295,0.906697481817868
"250",2020-05-07,0.886664146720353,0.867130261794072,0.90610799787134
"251",2020-05-08,0.888951348317382,0.86862986259248,0.908670279199905
"252",2020-05-09,0.892314949518505,0.873124649389072,0.91318147052785
"253",2020-05-10,0.896119010123834,0.876951018080046,0.91678959215288
"254",2020-05-11,0.90072146207932,0.878586570132535,0.918430706171549
"255",2020-05-12,0.905003256096091,0.883658073899597,0.924919421219624
"256",2020-05-13,0.909136457125763,0.887302563398634,0.928322919925369
"257",2020-05-14,0.911821221242178,0.889832353275117,0.93072947489054
"258",2020-05-15,0.913266902806368,0.889817494448989,0.929962403402781
"259",2020-05-16,0.914268030983421,0.889578098782797,0.92934315069683
"260",2020-05-17,0.914025476509784,0.889498469156788,0.929183804969489
"261",2020-05-18,0.912622698174514,0.892489245497373,0.932215480790316
"262",2020-05-19,0.909861552514654,0.886206878884542,0.926075816415507
"263",2020-05-20,0.905902988028928,0.885792467381137,0.925299652488414
"264",2020-05-21,0.900612494339528,0.878018080140176,0.916879153077644
"265",2020-05-22,0.894340262173263,0.876900304189174,0.915908609629028
"266",2020-05-23,0.888148103479017,0.867320995523703,0.906927574392184
"267",2020-05-24,0.882485486932956,0.858181544006986,0.897975827074862
"268",2020-05-25,0.877838118511999,0.857749793904056,0.896756450852885
"269",2020-05-26,0.873624300131102,0.851088089020331,0.889344984657915
"270",2020-05-27,0.869611646921327,0.851020013862157,0.889767566037024
"271",2020-05-28,0.867413561253871,0.846682417005783,0.886113295738149
"272",2020-05-29,0.866399543594316,0.846886462955276,0.886525840307844
"273",2020-05-30,0.866356848083161,0.848438642495994,0.887768292317303
"274",2020-05-31,0.868560220732047,0.84544153719268,0.885298873100867
"275",2020-06-01,0.872116488116101,0.850724815325463,0.890674529682645
"276",2020-06-02,0.875722920222342,0.85712911764409,0.897280362559414
"277",2020-06-03,0.88153025544135,0.861651252978145,0.901680124149168
"278",2020-06-04,0.887777568216198,0.869512289217825,0.909190519913615
"279",2020-06-05,0.894624495835918,0.873412925514824,0.913731365951459
"280",2020-06-06,0.901775902338759,0.878701547894031,0.920127765398885
"281",2020-06-07,0.908600665667768,0.888859188472678,0.93087429882438
"282",2020-06-08,0.913950883636694,0.897322982910366,0.939312519470932
"283",2020-06-09,0.917413801171836,0.897417055007685,0.939166010404035
"284",2020-06-10,0.91927047998036,0.895885167372148,0.937044580751925
"285",2020-06-11,0.920028264174933,0.896967989733439,0.939087336412407
"286",2020-06-12,0.918987477397568,0.900076477500193,0.94302768755071
"287",2020-06-13,0.915353903814057,0.892132466685457,0.93538031657108
"288",2020-06-14,0.910347325164888,0.886988044549897,0.930538958081979
"289",2020-06-15,0.903239159418543,0.878301455609864,0.921611005818011
"290",2020-06-16,0.89434120114779,0.868495059753501,0.912015913821082
"291",2020-06-17,0.883986618686756,0.864032625487704,0.907626410961282
"292",2020-06-18,0.873761902220028,0.856534188497679,0.899318122692065
"293",2020-06-19,0.86280763341618,0.844288688259101,0.88565796253944
"294",2020-06-20,0.851467773900202,0.830055279665392,0.871783674934683
"295",2020-06-21,0.840345536594104,0.818956965187197,0.859932458861113
"296",2020-06-22,0.829870655544233,0.808408675299509,0.850398342877913
"297",2020-06-23,0.821187402143859,0.803172743122183,0.845205467214679
"298",2020-06-24,0.813654213946735,0.793157820711691,0.834681344975461
"299",2020-06-25,0.808128637009637,0.789345521336468,0.831308884817397
"300",2020-06-26,0.805023868916575,0.789270295670784,0.830600485002429
"301",2020-06-27,0.803169560409641,0.784760474499752,0.824723588965312
"302",2020-06-28,0.80374635062748,0.781584098595014,0.821855469707062
"303",2020-06-29,0.805345648049749,0.783491748062995,0.82410727831839
"304",2020-06-30,0.808799046996925,0.790166409382983,0.830809952752432
"305",2020-07-01,0.814370164628366,0.79751815655866,0.839256036473415
"306",2020-07-02,0.820373733356131,0.798336841239498,0.840770539474299
"307",2020-07-03,0.828929390774823,0.806391722681431,0.84861328450896
"308",2020-07-04,0.838280143039435,0.814273411903501,0.857608688342586
"309",2020-07-05,0.848215745955873,0.825866582941972,0.869455470648752
"310",2020-07-06,0.858411535312672,0.835477003746275,0.87921971182259
"311",2020-07-07,0.868025582718906,0.84458436342144,0.890106884763057
"312",2020-07-08,0.876761374176629,0.857220223241401,0.903636199429675
"313",2020-07-09,0.885874707985594,0.865060853421818,0.91290230811945
"314",2020-07-10,0.893138412545983,0.871367176337205,0.919068214196273
"315",2020-07-11,0.900098538768614,0.875040988361209,0.921688839973758
"316",2020-07-12,0.90635250009843,0.87755897447755,0.922906297821657
"317",2020-07-13,0.910387754300148,0.884803955510276,0.929463130330743
"318",2020-07-14,0.913582114591421,0.88965059638332,0.934252405732566
"319",2020-07-15,0.916946393914839,0.891549907444814,0.936145103210182
"320",2020-07-16,0.91901595984562,0.891266459994279,0.937591421891869
"321",2020-07-17,0.920161594841403,0.894419642037442,0.940707667259279
"322",2020-07-18,0.920393423734292,0.893424814124945,0.939852978838457
"323",2020-07-19,0.921832069560195,0.897035526063707,0.944129703471561
"324",2020-07-20,0.922350102155351,0.901571191788316,0.949260041331533
"325",2020-07-21,0.922422880743722,0.899358734320455,0.947033419292798
"326",2020-07-22,0.92319849342643,0.897088660086451,0.944906996476567
"327",2020-07-23,0.924039196315699,0.900292163925971,0.947983640191219
"328",2020-07-24,0.926204308230955,0.903136721047962,0.949990846324465
"329",2020-07-25,0.929043379169082,0.905125906130354,0.951764797560629
"330",2020-07-26,0.930720452232081,0.911196228083241,0.956906348407428
"331",2020-07-27,0.933031450300552,0.917140456432014,0.963421570386256
"332",2020-07-28,0.935365540637825,0.914339157953454,0.960245935642351
"333",2020-07-29,0.937440315045778,0.914177744580636,0.959555151732302
"334",2020-07-30,0.939603459463972,0.912671704161585,0.95736151040396
"335",2020-07-31,0.941590722559899,0.912456406726535,0.958214661051498
"336",2020-08-01,0.941810504237157,0.91680775832718,0.963840831394112
"337",2020-08-02,0.941926504690568,0.925042474369948,0.971804671231959
"338",2020-08-03,0.942054762380604,0.920866467015055,0.968956644651782
"339",2020-08-04,0.940690118059588,0.919019757280144,0.967574295285779
"340",2020-08-05,0.938415647309792,0.910674234345743,0.959272082293805
"341",2020-08-06,0.93630500337021,0.906464462297651,0.95565147021001
"342",2020-08-07,0.93391843897767,0.903867663204497,0.952696585647285
"343",2020-08-08,0.930637536613023,0.905136664123888,0.953174533609019
"344",2020-08-09,0.92845182056966,0.897846179294706,0.945666886354319
"345",2020-08-10,0.927878629358702,0.900390577738397,0.946897104063214
"346",2020-08-11,0.927179452888841,0.901469521290828,0.947470023614034
"347",2020-08-12,0.928374484220155,0.901246910770463,0.946885435035203
"348",2020-08-13,0.931981111075982,0.907596172715936,0.953943611222992
"349",2020-08-14,0.937299648568071,0.910191951464001,0.957530942125528
"350",2020-08-15,0.945244459607854,0.918570988745778,0.966737946903038
"351",2020-08-16,0.95564698717474,0.926291628827847,0.97421109815409
"352",2020-08-17,0.968571978329966,0.944915892489605,0.994043720733491
"353",2020-08-18,0.985050697089503,0.954464354184526,1.00508056417969
"354",2020-08-19,1.00486908488317,0.975940300344133,1.02651073835211
"355",2020-08-20,1.0281730380309,1.00745777858947,1.05905888717338
"356",2020-08-21,1.05382325883416,1.03197449854429,1.08426383069514
"357",2020-08-22,1.08241394577297,1.05217861793157,1.10520496641802
"358",2020-08-23,1.1131521028347,1.08184063955609,1.13540095599767
"359",2020-08-24,1.14438147891572,1.11544718155066,1.16820660763184
"360",2020-08-25,1.17734574249047,1.1526018588572,1.2057692601647
"361",2020-08-26,1.20960915120317,1.1856054026227,1.23933069591656
"362",2020-08-27,1.24201295876473,1.21759152510749,1.27311933051611
"363",2020-08-28,1.24201295876473,1.21759152510749,1.27311933051611
"364",2020-08-29,1.24201295876473,1.21759152510749,1.27311933051611
"365",2020-08-30,1.24201295876473,1.21759152510749,1.27311933051611
"366",2020-08-31,1.24201295876473,1.21759152510749,1.27311933051611
"367",2020-09-01,1.24201295876473,1.21759152510749,1.27311933051611
"368",2020-09-02,1.24201295876473,1.21759152510749,1.27311933051611
"369",2020-09-03,1.24201295876473,1.21759152510749,1.27311933051611
"370",2020-09-04,1.24201295876473,1.21759152510749,1.27311933051611
"371",2020-09-05,1.24201295876473,1.21759152510749,1.27311933051611
"372",2020-09-06,1.24201295876473,1.21759152510749,1.27311933051611
"373",2020-09-07,1.24201295876473,1.21759152510749,1.27311933051611
"374",2020-09-08,1.24201295876473,1.21759152510749,1.27311933051611
"375",2020-09-09,1.24201295876473,1.21759152510749,1.27311933051611
"376",2020-09-10,1.24201295876473,1.21759152510749,1.27311933051611
"377",2020-09-11,1.24201295876473,1.21759152510749,1.27311933051611
"378",2020-09-12,1.24201295876473,1.21759152510749,1.27311933051611
"379",2020-09-13,1.24201295876473,1.21759152510749,1.27311933051611
"380",2020-09-14,1.24201295876473,1.21759152510749,1.27311933051611
"381",2020-09-15,1.24201295876473,1.21759152510749,1.27311933051611
"382",2020-09-16,1.24201295876473,1.21759152510749,1.27311933051611
"383",2020-09-17,1.24201295876473,1.21759152510749,1.27311933051611
"384",2020-09-18,1.24201295876473,1.21759152510749,1.27311933051611
"385",2020-09-19,1.24201295876473,1.21759152510749,1.27311933051611
"386",2020-09-20,1.24201295876473,1.21759152510749,1.27311933051611
"387",2020-09-21,1.24201295876473,1.21759152510749,1.27311933051611
"388",2020-09-22,1.24201295876473,1.21759152510749,1.27311933051611
"389",2020-09-23,1.24201295876473,1.21759152510749,1.27311933051611
"390",2020-09-24,1.24201295876473,1.21759152510749,1.27311933051611
"391",2020-09-25,1.24201295876473,1.21759152510749,1.27311933051611
"392",2020-09-26,1.24201295876473,1.21759152510749,1.27311933051611
"393",2020-09-27,1.24201295876473,1.21759152510749,1.27311933051611
"394",2020-09-28,1.24201295876473,1.21759152510749,1.27311933051611
"395",2020-09-29,1.24201295876473,1.21759152510749,1.27311933051611
"396",2020-09-30,1.24201295876473,1.21759152510749,1.27311933051611
"397",2020-10-01,1.24201295876473,1.21759152510749,1.27311933051611
"398",2020-10-02,1.24201295876473,1.21759152510749,1.27311933051611
"399",2020-10-03,1.24201295876473,1.21759152510749,1.27311933051611
"400",2020-10-04,1.24201295876473,1.21759152510749,1.27311933051611
"401",2020-10-05,1.24201295876473,1.21759152510749,1.27311933051611
"402",2020-10-06,1.24201295876473,1.21759152510749,1.27311933051611
"403",2020-10-07,1.24201295876473,1.21759152510749,1.27311933051611
"404",2020-10-08,1.24201295876473,1.21759152510749,1.27311933051611
"405",2020-10-09,1.24201295876473,1.21759152510749,1.27311933051611
"406",2020-10-10,1.24201295876473,1.21759152510749,1.27311933051611
"407",2020-10-11,1.24201295876473,1.21759152510749,1.27311933051611
"408",2020-10-12,1.24201295876473,1.21759152510749,1.27311933051611
"409",2020-10-13,1.24201295876473,1.21759152510749,1.27311933051611
"410",2020-10-14,1.24201295876473,1.21759152510749,1.27311933051611
"411",2020-10-15,1.24201295876473,1.21759152510749,1.27311933051611
"412",2020-10-16,1.24201295876473,1.21759152510749,1.27311933051611
"413",2020-10-17,1.24201295876473,1.21759152510749,1.27311933051611
"414",2020-10-18,1.24201295876473,1.21759152510749,1.27311933051611
"415",2020-10-19,1.24201295876473,1.21759152510749,1.27311933051611
"416",2020-10-20,1.24201295876473,1.21759152510749,1.27311933051611
"417",2020-10-21,1.24201295876473,1.21759152510749,1.27311933051611
"418",2020-10-22,1.24201295876473,1.21759152510749,1.27311933051611
"419",2020-10-23,1.24201295876473,1.21759152510749,1.27311933051611
"420",2020-10-24,1.24201295876473,1.21759152510749,1.27311933051611
"421",2020-10-25,1.24201295876473,1.21759152510749,1.27311933051611
"422",2020-10-26,1.24201295876473,1.21759152510749,1.27311933051611
"423",2020-10-27,1.24201295876473,1.21759152510749,1.27311933051611
"424",2020-10-28,1.24201295876473,1.21759152510749,1.27311933051611
"425",2020-10-29,1.24201295876473,1.21759152510749,1.27311933051611
"426",2020-10-30,1.24201295876473,1.21759152510749,1.27311933051611
"427",2020-10-31,1.24201295876473,1.21759152510749,1.27311933051611
"428",2020-11-01,1.24201295876473,1.21759152510749,1.27311933051611
"429",2020-11-02,1.24201295876473,1.21759152510749,1.27311933051611
"430",2020-11-03,1.24201295876473,1.21759152510749,1.27311933051611
"431",2020-11-04,1.24201295876473,1.21759152510749,1.27311933051611
"432",2020-11-05,1.24201295876473,1.21759152510749,1.27311933051611
"433",2020-11-06,1.24201295876473,1.21759152510749,1.27311933051611
"434",2020-11-07,1.24201295876473,1.21759152510749,1.27311933051611
"435",2020-11-08,1.24201295876473,1.21759152510749,1.27311933051611
"436",2020-11-09,1.24201295876473,1.21759152510749,1.27311933051611
"437",2020-11-10,1.24201295876473,1.21759152510749,1.27311933051611
"438",2020-11-11,1.24201295876473,1.21759152510749,1.27311933051611
"439",2020-11-12,1.24201295876473,1.21759152510749,1.27311933051611
"440",2020-11-13,1.24201295876473,1.21759152510749,1.27311933051611
"441",2020-11-14,1.24201295876473,1.21759152510749,1.27311933051611
"442",2020-11-15,1.24201295876473,1.21759152510749,1.27311933051611
"443",2020-11-16,1.24201295876473,1.21759152510749,1.27311933051611
"444",2020-11-17,1.24201295876473,1.21759152510749,1.27311933051611
"445",2020-11-18,1.24201295876473,1.21759152510749,1.27311933051611
"446",2020-11-19,1.24201295876473,1.21759152510749,1.27311933051611
"447",2020-11-20,1.24201295876473,1.21759152510749,1.27311933051611
"448",2020-11-21,1.24201295876473,1.21759152510749,1.27311933051611
"449",2020-11-22,1.24201295876473,1.21759152510749,1.27311933051611
"450",2020-11-23,1.24201295876473,1.21759152510749,1.27311933051611
"451",2020-11-24,1.24201295876473,1.21759152510749,1.27311933051611
"452",2020-11-25,1.24201295876473,1.21759152510749,1.27311933051611
"453",2020-11-26,1.24201295876473,1.21759152510749,1.27311933051611
"454",2020-11-27,1.24201295876473,1.21759152510749,1.27311933051611
"455",2020-11-28,1.24201295876473,1.21759152510749,1.27311933051611
"456",2020-11-29,1.24201295876473,1.21759152510749,1.27311933051611
"457",2020-11-30,1.24201295876473,1.21759152510749,1.27311933051611
"458",2020-12-01,1.24201295876473,1.21759152510749,1.27311933051611
"459",2020-12-02,1.24201295876473,1.21759152510749,1.27311933051611
"460",2020-12-03,1.24201295876473,1.21759152510749,1.27311933051611
"461",2020-12-04,1.24201295876473,1.21759152510749,1.27311933051611
"462",2020-12-05,1.24201295876473,1.21759152510749,1.27311933051611
"463",2020-12-06,1.24201295876473,1.21759152510749,1.27311933051611
"464",2020-12-07,1.24201295876473,1.21759152510749,1.27311933051611
"465",2020-12-08,1.24201295876473,1.21759152510749,1.27311933051611
"466",2020-12-09,1.24201295876473,1.21759152510749,1.27311933051611
"467",2020-12-10,1.24201295876473,1.21759152510749,1.27311933051611
"468",2020-12-11,1.24201295876473,1.21759152510749,1.27311933051611
"469",2020-12-12,1.24201295876473,1.21759152510749,1.27311933051611
"470",2020-12-13,1.24201295876473,1.21759152510749,1.27311933051611
"471",2020-12-14,1.24201295876473,1.21759152510749,1.27311933051611
"472",2020-12-15,1.24201295876473,1.21759152510749,1.27311933051611
"473",2020-12-16,1.24201295876473,1.21759152510749,1.27311933051611
"474",2020-12-17,1.24201295876473,1.21759152510749,1.27311933051611
"475",2020-12-18,1.24201295876473,1.21759152510749,1.27311933051611
"476",2020-12-19,1.24201295876473,1.21759152510749,1.27311933051611
"477",2020-12-20,1.24201295876473,1.21759152510749,1.27311933051611
"478",2020-12-21,1.24201295876473,1.21759152510749,1.27311933051611
"479",2020-12-22,1.24201295876473,1.21759152510749,1.27311933051611
"480",2020-12-23,1.24201295876473,1.21759152510749,1.27311933051611
"481",2020-12-24,1.24201295876473,1.21759152510749,1.27311933051611
"482",2020-12-25,1.24201295876473,1.21759152510749,1.27311933051611
"483",2020-12-26,1.24201295876473,1.21759152510749,1.27311933051611
"484",2020-12-27,1.24201295876473,1.21759152510749,1.27311933051611
"485",2020-12-28,1.24201295876473,1.21759152510749,1.27311933051611
"486",2020-12-29,1.24201295876473,1.21759152510749,1.27311933051611
"487",2020-12-30,1.24201295876473,1.21759152510749,1.27311933051611
"488",2020-12-31,1.24201295876473,1.21759152510749,1.27311933051611
